Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0034645~cellular macromolecule biosynthetic process	94	18.57707509881423	4.4018608646284075E-6	945310, 947577, 948490, 945785, 944964, 945154, 945539, 947573, 947703, 948162, 947800, 947801, 947802, 947369, 947803, 947845, 947846, 948721, 947874, 948683, 944791, 948689, 949116, 947293, 944799, 947002, 946349, 947497, 945536, 948136, 947501, 944744, 948444, 948300, 948483, 946916, 946977, 947499, 948906, 945661, 948908, 947184, 947103, 947816, 947818, 947819, 947820, 948477, 948470, 945276, 945279, 944877, 947051, 949000, 946812, 946153, 946096, 948103, 946941, 945618, 949002, 948211, 948555, 947907, 947175, 947807, 945105, 947806, 945657, 948292, 946662, 947804, 947894, 947810, 945190, 946793, 947797, 947814, 948155, 947811, 947696, 948296, 947798, 947793, 947792, 944865, 947795, 944866, 947372, 945240, 948467, 948897, 947791, 945382	343	337	1837	1.4938706300663547	0.0017196510889071481	1.720983279982491E-4	0.006119231799195379
GOTERM_BP_FAT	GO:1901605~alpha-amino acid metabolic process	40	7.905138339920949	1.7172401808540988E-4	947724, 948364, 947723, 945519, 947939, 946240, 948522, 946229, 947590, 948087, 946888, 945846, 947289, 945109, 948433, 948313, 947313, 948455, 948456, 948310, 946789, 948434, 948126, 945258, 948913, 947115, 948258, 948531, 944775, 946680, 945198, 948278, 945226, 945281, 948464, 947081, 946802, 946952, 944862, 948563	343	122	1837	1.7559623380968312	0.06494493357739928	0.006085937640237904	0.23846405590516317
GOTERM_BP_FAT	GO:1901607~alpha-amino acid biosynthetic process	40	7.905138339920949	1.7172401808540988E-4	947724, 948364, 947723, 945519, 947939, 946240, 948522, 946229, 947590, 948087, 946888, 945846, 947289, 945109, 948433, 948313, 947313, 948455, 948456, 948310, 946789, 948434, 948126, 945258, 948913, 947115, 948258, 948531, 944775, 946680, 945198, 948278, 945226, 945281, 948464, 947081, 946802, 946952, 944862, 948563	343	122	1837	1.7559623380968312	0.06494493357739928	0.006085937640237904	0.23846405590516317
GOTERM_BP_FAT	GO:0009165~nucleotide biosynthetic process	26	5.138339920948617	3.2758675017561644E-4	946957, 944839, 948695, 944775, 948254, 945686, 948504, 948242, 945226, 946794, 947972, 946368, 948778, 945695, 944958, 945248, 945276, 948869, 947049, 945556, 948300, 948763, 946648, 948479, 948911, 946975	343	69	1837	2.018084252334474	0.12024111520862346	0.010618834809713151	0.4544453965785844
GOTERM_BP_FAT	GO:1901293~nucleoside phosphate biosynthetic process	26	5.138339920948617	3.2758675017561644E-4	946957, 944839, 948695, 944775, 948254, 945686, 948504, 948242, 945226, 946794, 947972, 946368, 948778, 945695, 944958, 945248, 945276, 948869, 947049, 945556, 948300, 948763, 946648, 948479, 948911, 946975	343	69	1837	2.018084252334474	0.12024111520862346	0.010618834809713151	0.4544453965785844
GOTERM_BP_FAT	GO:0006022~aminoglycan metabolic process	21	4.150197628458498	3.980503277268611E-4	947907, 948908, 945671, 947184, 948683, 944791, 944964, 946662, 947293, 947703, 944799, 945802, 948470, 948752, 945818, 946812, 946916, 946153, 945240, 946096, 948467	343	51	1837	2.205282112845138	0.14415728354140245	0.011903103314880092	0.551945328564718
GOTERM_BP_FAT	GO:0000270~peptidoglycan metabolic process	21	4.150197628458498	3.980503277268611E-4	947907, 948908, 945671, 947184, 948683, 944791, 944964, 946662, 947293, 947703, 944799, 945802, 948470, 948752, 945818, 946812, 946916, 946153, 945240, 946096, 948467	343	51	1837	2.205282112845138	0.14415728354140245	0.011903103314880092	0.551945328564718
GOTERM_BP_FAT	GO:0030203~glycosaminoglycan metabolic process	21	4.150197628458498	3.980503277268611E-4	947907, 948908, 945671, 947184, 948683, 944791, 944964, 946662, 947293, 947703, 944799, 945802, 948470, 948752, 945818, 946812, 946916, 946153, 945240, 946096, 948467	343	51	1837	2.205282112845138	0.14415728354140245	0.011903103314880092	0.551945328564718
GOTERM_BP_FAT	GO:0008652~cellular amino acid biosynthetic process	39	7.707509881422925	9.264290426732949E-4	948364, 946552, 947939, 945642, 946240, 948522, 947590, 948087, 947289, 946516, 946515, 948433, 947967, 948313, 947313, 948455, 948456, 948310, 946789, 948434, 945258, 948913, 947115, 947465, 948258, 948531, 944775, 946680, 945198, 948278, 944798, 945076, 945226, 945281, 948464, 947081, 946952, 944862, 948563	343	127	1837	1.6446592135166778	0.3039972387376354	0.025553666383998364	1.2802399822150368
GOTERM_BP_FAT	GO:0044038~cell wall macromolecule biosynthetic process	17	3.3596837944664033	0.0011896197193907365	947907, 948908, 947184, 948683, 944791, 944964, 946662, 947293, 947703, 944799, 948470, 946812, 946916, 946153, 945240, 946096, 948467	343	40	1837	2.2761661807580174	0.3721275263285859	0.03055145556088512	1.6411609819848128
GOTERM_BP_FAT	GO:0006023~aminoglycan biosynthetic process	17	3.3596837944664033	0.0011896197193907365	947907, 948908, 947184, 948683, 944791, 944964, 946662, 947293, 947703, 944799, 948470, 946812, 946916, 946153, 945240, 946096, 948467	343	40	1837	2.2761661807580174	0.3721275263285859	0.03055145556088512	1.6411609819848128
GOTERM_BP_FAT	GO:0044036~cell wall macromolecule metabolic process	17	3.3596837944664033	0.0011896197193907365	947907, 948908, 947184, 948683, 944791, 944964, 946662, 947293, 947703, 944799, 948470, 946812, 946916, 946153, 945240, 946096, 948467	343	40	1837	2.2761661807580174	0.3721275263285859	0.03055145556088512	1.6411609819848128
GOTERM_BP_FAT	GO:0070589~cellular component macromolecule biosynthetic process	17	3.3596837944664033	0.0011896197193907365	947907, 948908, 947184, 948683, 944791, 944964, 946662, 947293, 947703, 944799, 948470, 946812, 946916, 946153, 945240, 946096, 948467	343	40	1837	2.2761661807580174	0.3721275263285859	0.03055145556088512	1.6411609819848128
GOTERM_BP_FAT	GO:0006024~glycosaminoglycan biosynthetic process	17	3.3596837944664033	0.0011896197193907365	947907, 948908, 947184, 948683, 944791, 944964, 946662, 947293, 947703, 944799, 948470, 946812, 946916, 946153, 945240, 946096, 948467	343	40	1837	2.2761661807580174	0.3721275263285859	0.03055145556088512	1.6411609819848128
GOTERM_BP_FAT	GO:0009252~peptidoglycan biosynthetic process	17	3.3596837944664033	0.0011896197193907365	947907, 948908, 947184, 948683, 944791, 944964, 946662, 947293, 947703, 944799, 948470, 946812, 946916, 946153, 945240, 946096, 948467	343	40	1837	2.2761661807580174	0.3721275263285859	0.03055145556088512	1.6411609819848128
GOTERM_BP_FAT	GO:0009273~peptidoglycan-based cell wall biogenesis	17	3.3596837944664033	0.0011896197193907365	947907, 948908, 947184, 948683, 944791, 944964, 946662, 947293, 947703, 944799, 948470, 946812, 946916, 946153, 945240, 946096, 948467	343	40	1837	2.2761661807580174	0.3721275263285859	0.03055145556088512	1.6411609819848128
GOTERM_BP_FAT	GO:0071554~cell wall organization or biogenesis	17	3.3596837944664033	0.0011896197193907365	947907, 948908, 947184, 948683, 944791, 944964, 946662, 947293, 947703, 944799, 948470, 946812, 946916, 946153, 945240, 946096, 948467	343	40	1837	2.2761661807580174	0.3721275263285859	0.03055145556088512	1.6411609819848128
GOTERM_BP_FAT	GO:0042546~cell wall biogenesis	17	3.3596837944664033	0.0011896197193907365	947907, 948908, 947184, 948683, 944791, 944964, 946662, 947293, 947703, 944799, 948470, 946812, 946916, 946153, 945240, 946096, 948467	343	40	1837	2.2761661807580174	0.3721275263285859	0.03055145556088512	1.6411609819848128
GOTERM_BP_FAT	GO:0043648~dicarboxylic acid metabolic process	16	3.1620553359683794	0.001982972013136394	948364, 947724, 947927, 947723, 947939, 947084, 945031, 948531, 945528, 948313, 947313, 946495, 946802, 946789, 946952, 944862	343	38	1837	2.2550253183980358	0.5398081520625563	0.04734931829951472	2.7217122095038015
GOTERM_BP_FAT	GO:0006164~purine nucleotide biosynthetic process	16	3.1620553359683794	0.004715716889638708	946957, 944839, 948695, 948254, 945686, 948504, 948242, 945226, 946794, 946368, 947972, 948778, 945695, 944958, 948479, 946975	343	41	1837	2.0900234658323256	0.8424805830975033	0.10301669769468835	6.359977274457174
GOTERM_BP_FAT	GO:0072522~purine-containing compound biosynthetic process	16	3.1620553359683794	0.004715716889638708	946957, 944839, 948695, 948254, 945686, 948504, 948242, 945226, 946794, 946368, 947972, 948778, 945695, 944958, 948479, 946975	343	41	1837	2.0900234658323256	0.8424805830975033	0.10301669769468835	6.359977274457174
GOTERM_BP_FAT	GO:0006082~organic acid metabolic process	84	16.600790513833992	0.005548667009950209	945310, 948364, 946552, 948065, 945312, 945642, 947939, 946240, 948522, 948524, 947590, 945109, 946516, 946515, 948313, 946495, 948455, 948456, 948310, 948126, 945258, 947927, 947115, 947084, 949116, 948531, 946680, 944798, 948278, 945528, 947394, 945076, 945227, 947497, 945226, 947081, 946915, 946826, 947724, 947723, 945519, 948642, 945031, 945032, 946229, 946702, 948087, 946888, 945846, 947289, 948433, 947967, 947313, 945376, 946789, 948434, 945370, 946337, 949040, 948913, 948056, 947465, 947175, 948258, 945752, 944775, 945451, 945198, 947525, 947894, 945281, 948464, 946793, 945387, 944864, 946802, 945384, 944865, 948469, 946952, 947372, 948563, 944862, 945382	343	352	1837	1.2780612244897958	0.8864566021624745	0.11384642539571599	7.443562537820803
GOTERM_BP_FAT	GO:0009066~aspartate family amino acid metabolic process	16	3.1620553359683794	0.012435728602053994	948364, 947939, 946240, 948522, 948258, 948531, 945198, 945281, 948433, 948313, 947313, 948310, 946789, 948434, 946952, 944862	343	45	1837	1.904243602202786	0.9925000314490544	0.22703287515999837	15.967260134536598
GOTERM_BP_FAT	GO:0009067~aspartate family amino acid biosynthetic process	16	3.1620553359683794	0.012435728602053994	948364, 947939, 946240, 948522, 948258, 948531, 945198, 945281, 948433, 948313, 947313, 948310, 946789, 948434, 946952, 944862	343	45	1837	1.904243602202786	0.9925000314490544	0.22703287515999837	15.967260134536598
GOTERM_BP_FAT	GO:0009117~nucleotide metabolic process	28	5.533596837944664	0.014658502954195681	946957, 948695, 945032, 945686, 948504, 948242, 946554, 944958, 945276, 948869, 948763, 948911, 948479, 944839, 944775, 948254, 945226, 946794, 946368, 947972, 945695, 948778, 945248, 947049, 945556, 948300, 946648, 946975	343	97	1837	1.5459709657058698	0.9968923769929557	0.2507592043198015	18.558790285151584
GOTERM_BP_FAT	GO:0006753~nucleoside phosphate metabolic process	28	5.533596837944664	0.014658502954195681	946957, 948695, 945032, 945686, 948504, 948242, 946554, 944958, 945276, 948869, 948763, 948911, 948479, 944839, 944775, 948254, 945226, 946794, 946368, 947972, 945695, 948778, 945248, 947049, 945556, 948300, 946648, 946975	343	97	1837	1.5459709657058698	0.9968923769929557	0.2507592043198015	18.558790285151584
GOTERM_BP_FAT	GO:0072330~monocarboxylic acid biosynthetic process	7	1.383399209486166	0.021105199448088023	945227, 945387, 945376, 945384, 945370, 948469, 946915	343	13	1837	2.8838304552590266	0.9997613373276479	0.3277767215751243	25.661555982530604
GOTERM_BP_FAT	GO:0006520~cellular amino acid metabolic process	52	10.276679841897234	0.021360491695147612	948364, 945310, 948065, 946552, 945642, 947939, 946240, 948522, 947590, 946516, 946515, 948313, 948455, 948456, 948310, 945258, 947115, 948531, 949116, 946680, 948278, 944798, 945076, 947394, 947497, 945226, 947081, 948087, 947289, 947967, 948433, 947313, 946789, 948434, 948913, 948056, 947175, 947465, 948258, 945752, 944775, 945198, 947894, 945281, 946793, 948464, 944865, 946952, 947372, 945382, 944862, 948563	343	212	1837	1.3136586170856484	0.9997844772553135	0.3186965378644687	25.930621157025545
GOTERM_BP_FAT	GO:0055086~nucleobase-containing small molecule metabolic process	38	7.5098814229249005	0.022148457385216584	946957, 948695, 946597, 947244, 945032, 945686, 945663, 948504, 946979, 946554, 948242, 946612, 944958, 945276, 948869, 948763, 948479, 948911, 945453, 944839, 949035, 947546, 944775, 948254, 946584, 944996, 945226, 946794, 947972, 946368, 945695, 948778, 945248, 947049, 945556, 948300, 946648, 946975	343	146	1837	1.3939454451056352	0.9998427054189595	0.31665545995036204	26.755408122547287
GOTERM_BP_FAT	GO:0019752~carboxylic acid metabolic process	70	13.83399209486166	0.0271662774590228	945310, 948364, 946552, 948065, 945642, 947939, 946240, 948522, 948524, 947590, 946516, 946515, 948313, 946495, 948455, 948456, 948310, 945258, 947927, 947115, 947084, 949116, 948531, 946680, 944798, 948278, 945528, 947394, 945076, 945227, 947497, 945226, 947081, 946915, 947724, 947723, 945031, 945032, 948087, 947289, 947967, 948433, 947313, 945376, 946789, 945370, 948434, 948913, 948056, 947465, 947175, 948258, 945752, 944775, 945198, 947525, 947894, 945281, 948464, 946793, 945387, 946802, 945384, 944865, 948469, 946952, 947372, 948563, 944862, 945382	343	303	1837	1.237286994005523	0.9999789574135111	0.36154670886137563	31.810969182207806
GOTERM_BP_FAT	GO:0043436~oxoacid metabolic process	70	13.83399209486166	0.0271662774590228	945310, 948364, 946552, 948065, 945642, 947939, 946240, 948522, 948524, 947590, 946516, 946515, 948313, 946495, 948455, 948456, 948310, 945258, 947927, 947115, 947084, 949116, 948531, 946680, 944798, 948278, 945528, 947394, 945076, 945227, 947497, 945226, 947081, 946915, 947724, 947723, 945031, 945032, 948087, 947289, 947967, 948433, 947313, 945376, 946789, 945370, 948434, 948913, 948056, 947465, 947175, 948258, 945752, 944775, 945198, 947525, 947894, 945281, 948464, 946793, 945387, 946802, 945384, 944865, 948469, 946952, 947372, 948563, 944862, 945382	343	303	1837	1.237286994005523	0.9999789574135111	0.36154670886137563	31.810969182207806
GOTERM_BP_FAT	GO:0019438~aromatic compound biosynthetic process	46	9.090909090909092	0.027385340035393547	946957, 948906, 945519, 948695, 946806, 946229, 947818, 945686, 945154, 948504, 945846, 948242, 948124, 945109, 945067, 944958, 945276, 948869, 946459, 944919, 948763, 948479, 948911, 946337, 949040, 947115, 944839, 944775, 945451, 948254, 945226, 944744, 946794, 947972, 946368, 945695, 948778, 945248, 947696, 947049, 945556, 947081, 948300, 946648, 946975, 948563	343	186	1837	1.3245242797579861	0.9999807310871036	0.3522695877398765	32.02411963460941
GOTERM_BP_FAT	GO:0090407~organophosphate biosynthetic process	30	5.928853754940711	0.03480120078990406	946957, 948695, 945686, 948504, 945539, 948242, 944958, 945276, 948869, 948763, 948911, 948479, 944839, 944838, 944775, 948254, 945226, 946794, 947972, 946368, 945695, 948778, 945248, 947049, 945556, 948300, 946165, 945368, 946648, 946975	343	113	1837	1.4218633091669033	0.9999990335971132	0.41297049312940126	38.88546334084747
GOTERM_BP_FAT	GO:0009085~lysine biosynthetic process	8	1.5810276679841897	0.0354401254905459	948364, 947939, 948313, 947313, 948531, 946789, 946952, 944862	343	18	1837	2.3803045027534826	0.999999254042924	0.4069880084902069	39.44547453941123
GOTERM_BP_FAT	GO:0009089~lysine biosynthetic process via diaminopimelate	8	1.5810276679841897	0.0354401254905459	948364, 947939, 948313, 947313, 948531, 946789, 946952, 944862	343	18	1837	2.3803045027534826	0.999999254042924	0.4069880084902069	39.44547453941123
GOTERM_BP_FAT	GO:0046451~diaminopimelate metabolic process	8	1.5810276679841897	0.0354401254905459	948364, 947939, 948313, 947313, 948531, 946789, 946952, 944862	343	18	1837	2.3803045027534826	0.999999254042924	0.4069880084902069	39.44547453941123
GOTERM_BP_FAT	GO:0006553~lysine metabolic process	8	1.5810276679841897	0.0354401254905459	948364, 947939, 948313, 947313, 948531, 946789, 946952, 944862	343	18	1837	2.3803045027534826	0.999999254042924	0.4069880084902069	39.44547453941123
GOTERM_BP_FAT	GO:0006768~biotin metabolic process	6	1.185770750988142	0.03767915108818343	945387, 945376, 945384, 945370, 948469, 946915	343	11	1837	2.9212827988338192	0.9999996993377237	0.4151099303674456	41.37059224233004
GOTERM_BP_FAT	GO:0009102~biotin biosynthetic process	6	1.185770750988142	0.03767915108818343	945387, 945376, 945384, 945370, 948469, 946915	343	11	1837	2.9212827988338192	0.9999996993377237	0.4151099303674456	41.37059224233004
GOTERM_BP_FAT	GO:0044265~cellular macromolecule catabolic process	13	2.5691699604743086	0.044851766985625124	948692, 946669, 949076, 947122, 948215, 947294, 945864, 947367, 946988, 946159, 948878, 947033, 944852	343	39	1837	1.7852283770651118	0.999999983868541	0.46135939245008906	47.16195790375048
GOTERM_BP_FAT	GO:0019439~aromatic compound catabolic process	13	2.5691699604743086	0.044851766985625124	948692, 946669, 949076, 947122, 948215, 947294, 945864, 947367, 946988, 946159, 948878, 947033, 944852	343	39	1837	1.7852283770651118	0.999999983868541	0.46135939245008906	47.16195790375048
GOTERM_BP_FAT	GO:0034655~nucleobase-containing compound catabolic process	13	2.5691699604743086	0.044851766985625124	948692, 946669, 949076, 947122, 948215, 947294, 945864, 947367, 946988, 946159, 948878, 947033, 944852	343	39	1837	1.7852283770651118	0.999999983868541	0.46135939245008906	47.16195790375048
GOTERM_BP_FAT	GO:0042455~ribonucleoside biosynthetic process	8	1.5810276679841897	0.04743451193556218	947972, 944839, 948778, 944958, 948254, 945686, 948479, 948242	343	19	1837	2.2550253183980358	0.9999999944039252	0.4692017889443285	49.113913916263726
GOTERM_BP_FAT	GO:0042451~purine nucleoside biosynthetic process	8	1.5810276679841897	0.04743451193556218	947972, 944839, 948778, 944958, 948254, 945686, 948479, 948242	343	19	1837	2.2550253183980358	0.9999999944039252	0.4692017889443285	49.113913916263726
GOTERM_BP_FAT	GO:0009163~nucleoside biosynthetic process	8	1.5810276679841897	0.04743451193556218	947972, 944839, 948778, 944958, 948254, 945686, 948479, 948242	343	19	1837	2.2550253183980358	0.9999999944039252	0.4692017889443285	49.113913916263726
GOTERM_BP_FAT	GO:0046129~purine ribonucleoside biosynthetic process	8	1.5810276679841897	0.04743451193556218	947972, 944839, 948778, 944958, 948254, 945686, 948479, 948242	343	19	1837	2.2550253183980358	0.9999999944039252	0.4692017889443285	49.113913916263726
GOTERM_BP_FAT	GO:1901659~glycosyl compound biosynthetic process	8	1.5810276679841897	0.04743451193556218	947972, 944839, 948778, 944958, 948254, 945686, 948479, 948242	343	19	1837	2.2550253183980358	0.9999999944039252	0.4692017889443285	49.113913916263726
GOTERM_BP_FAT	GO:0072525~pyridine-containing compound biosynthetic process	10	1.9762845849802373	0.04864223837929901	948124, 945276, 945248, 946806, 947049, 948869, 944919, 948300, 946648, 948911	343	27	1837	1.9835870856279019	0.9999999965923774	0.46684526089881906	50.00351845934472
GOTERM_BP_FAT	GO:0009108~coenzyme biosynthetic process	17	3.3596837944664033	0.050480525554403556	944839, 948522, 945451, 945686, 945227, 945248, 945276, 944958, 948869, 947049, 948300, 945368, 946648, 948911, 948479, 946337, 949040	343	57	1837	1.5973096005319423	0.9999999984003841	0.46896213329375447	51.329923497098505
GOTERM_BP_FAT	GO:0006555~methionine metabolic process	6	1.185770750988142	0.05500102816014093	947939, 946240, 948433, 948522, 948310, 948434	343	12	1837	2.677842565597668	0.999999999752456	0.48843766995500726	54.45403997781495
GOTERM_BP_FAT	GO:0009086~methionine biosynthetic process	6	1.185770750988142	0.05500102816014093	947939, 946240, 948433, 948522, 948310, 948434	343	12	1837	2.677842565597668	0.999999999752456	0.48843766995500726	54.45403997781495
GOTERM_BP_FAT	GO:0009057~macromolecule catabolic process	15	2.9644268774703555	0.05690669538816367	948692, 946669, 949076, 947122, 948215, 947294, 947367, 945864, 946988, 946159, 948878, 947033, 947923, 944852, 949131	343	49	1837	1.6394954483251025	0.9999999998875725	0.49022491134876345	55.71440785939379
GOTERM_BP_FAT	GO:0006551~leucine metabolic process	7	1.383399209486166	0.059991528143218786	945076, 945642, 947967, 947465, 948278, 944798, 948563	343	16	1837	2.343112244897959	0.9999999999687736	0.49899338262420867	57.686243442954144
GOTERM_BP_FAT	GO:0009098~leucine biosynthetic process	7	1.383399209486166	0.059991528143218786	945076, 945642, 947967, 947465, 948278, 944798, 948563	343	16	1837	2.343112244897959	0.9999999999687736	0.49899338262420867	57.686243442954144
GOTERM_BP_FAT	GO:0006767~water-soluble vitamin metabolic process	14	2.766798418972332	0.060288752310927646	946806, 945451, 948124, 945067, 945387, 945376, 946459, 944919, 945384, 948469, 945370, 946915, 946337, 949040	343	45	1837	1.6662131519274375	0.9999999999724056	0.4910332045458955	57.87186192687939
